"FullName","Name","Extension","Length","LastWriteTime"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\globals\LICENSE","LICENSE","","1088","9/6/2026 12:03:49 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\globals\package.json","package.json",".json","740","9/6/2026 12:03:49 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\globals\build\index.d.ts","index.d.ts",".ts","3073","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\globals\build\index.js","index.js",".js","359","9/6/2026 12:03:49 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\LICENSE","LICENSE","","1088","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\package.json","package.json",".json","2264","9/6/2026 12:03:54 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\assets\jest_logo.png","jest_logo.png",".png","3030","9/6/2026 12:03:54 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\build\BaseReporter.js","BaseReporter.js",".js","1180","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\build\CoverageReporter.js","CoverageReporter.js",".js","18326","9/6/2026 12:03:51 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\build\CoverageWorker.js","CoverageWorker.js",".js","2521","9/6/2026 12:03:51 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\build\DefaultReporter.js","DefaultReporter.js",".js","6722","9/6/2026 12:03:52 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\build\formatTestPath.js","formatTestPath.js",".js","2377","9/6/2026 12:03:52 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\build\generateEmptyCoverage.js","generateEmptyCoverage.js",".js","4197","9/6/2026 12:03:52 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\build\getResultHeader.js","getResultHeader.js",".js","2159","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\build\getSnapshotStatus.js","getSnapshotStatus.js",".js","2242","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\build\getSnapshotSummary.js","getSnapshotSummary.js",".js","4737","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\build\getSummary.js","getSummary.js",".js","7124","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\build\getWatermarks.js","getWatermarks.js",".js","1102","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\build\GitHubActionsReporter.js","GitHubActionsReporter.js",".js","11163","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\build\index.d.ts","index.d.ts",".ts","8877","9/6/2026 12:03:54 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\build\index.js","index.js",".js","2930","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\build\NotifyReporter.js","NotifyReporter.js",".js","6480","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\build\printDisplayName.js","printDisplayName.js",".js","939","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\build\relativePath.js","relativePath.js",".js","2177","9/6/2026 12:03:54 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\build\Status.js","Status.js",".js","5677","9/6/2026 12:03:54 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\build\SummaryReporter.js","SummaryReporter.js",".js","7324","9/6/2026 12:03:54 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\build\trimAndFormatPath.js","trimAndFormatPath.js",".js","3381","9/6/2026 12:03:54 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\build\types.js","types.js",".js","14","9/6/2026 12:03:54 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\build\VerboseReporter.js","VerboseReporter.js",".js","5066","9/6/2026 12:03:54 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\reporters\build\wrapAnsiString.js","wrapAnsiString.js",".js","2040","9/6/2026 12:03:54 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\schemas\LICENSE","LICENSE","","1088","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\schemas\package.json","package.json",".json","651","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\schemas\README.md","README.md",".md","129","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\schemas\build\index.d.ts","index.d.ts",".ts","2226","9/6/2026 12:03:51 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\schemas\build\index.js","index.js",".js","1979","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\source-map\LICENSE","LICENSE","","1088","9/6/2026 12:03:49 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\source-map\package.json","package.json",".json","784","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\source-map\build\getCallsite.js","getCallsite.js",".js","2380","9/6/2026 12:03:49 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\source-map\build\index.d.ts","index.d.ts",".ts","425","9/6/2026 12:03:51 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\source-map\build\index.js","index.js",".js","375","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\source-map\build\types.js","types.js",".js","14","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\test-result\LICENSE","LICENSE","","1088","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\test-result\package.json","package.json",".json","859","9/6/2026 12:03:52 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\test-result\build\formatTestResults.js","formatTestResults.js",".js","1925","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\test-result\build\helpers.js","helpers.js",".js","4759","9/6/2026 12:03:51 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\test-result\build\index.d.ts","index.d.ts",".ts","6077","9/6/2026 12:03:52 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\test-result\build\index.js","index.js",".js","1030","9/6/2026 12:03:51 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\test-result\build\types.js","types.js",".js","14","9/6/2026 12:03:52 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\test-sequencer\LICENSE","LICENSE","","1088","9/6/2026 12:03:49 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\test-sequencer\package.json","package.json",".json","848","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\test-sequencer\build\index.d.ts","index.d.ts",".ts","2793","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\test-sequencer\build\index.js","index.js",".js","8865","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\transform\LICENSE","LICENSE","","1088","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\transform\package.json","package.json",".json","1379","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\transform\build\enhanceUnexpectedTokenMessage.js","enhanceUnexpectedTokenMessage.js",".js","2609","9/6/2026 12:03:51 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\transform\build\index.d.ts","index.d.ts",".ts","7727","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\transform\build\index.js","index.js",".js","1054","9/6/2026 12:03:51 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\transform\build\runtimeErrorsAndWarnings.js","runtimeErrorsAndWarnings.js",".js","3165","9/6/2026 12:03:51 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\transform\build\ScriptTransformer.js","ScriptTransformer.js",".js","30828","9/6/2026 12:03:52 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\transform\build\shouldInstrument.js","shouldInstrument.js",".js","4520","9/6/2026 12:03:52 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\transform\build\types.js","types.js",".js","14","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\types\LICENSE","LICENSE","","1088","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\types\package.json","package.json",".json","894","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\types\README.md","README.md",".md","949","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\types\build\Circus.js","Circus.js",".js","14","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\types\build\Config.js","Config.js",".js","14","9/6/2026 12:03:51 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\types\build\Global.js","Global.js",".js","14","9/6/2026 12:03:51 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\types\build\index.d.ts","index.d.ts",".ts","29697","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\types\build\index.js","index.js",".js","14","9/6/2026 12:03:52 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\types\build\TestResult.js","TestResult.js",".js","14","9/6/2026 12:03:52 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jest\types\build\Transform.js","Transform.js",".js","14","9/6/2026 12:03:52 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jridgewell\gen-mapping\LICENSE","LICENSE","","1080","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jridgewell\gen-mapping\package.json","package.json",".json","2201","9/6/2026 12:03:52 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jridgewell\gen-mapping\README.md","README.md",".md","7506","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jridgewell\gen-mapping\dist\gen-mapping.mjs","gen-mapping.mjs",".mjs","7969","9/6/2026 12:03:54 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jridgewell\gen-mapping\dist\gen-mapping.mjs.map","gen-mapping.mjs.map",".map","5917","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jridgewell\gen-mapping\dist\gen-mapping.umd.js","gen-mapping.umd.js",".js","11170","9/6/2026 12:03:52 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jridgewell\gen-mapping\dist\gen-mapping.umd.js.map","gen-mapping.umd.js.map",".map","6222","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jridgewell\gen-mapping\dist\types\gen-mapping.d.ts","gen-mapping.d.ts",".ts","3826","9/6/2026 12:03:54 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jridgewell\gen-mapping\dist\types\set-array.d.ts","set-array.d.ts",".ts","1217","9/6/2026 12:03:54 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jridgewell\gen-mapping\dist\types\sourcemap-segment.d.ts","sourcemap-segment.d.ts",".ts","521","9/6/2026 12:03:54 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jridgewell\gen-mapping\dist\types\types.d.ts","types.d.ts",".ts","997","9/6/2026 12:03:54 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jridgewell\gen-mapping\src\gen-mapping.ts","gen-mapping.ts",".ts","17131","9/6/2026 12:03:54 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jridgewell\gen-mapping\src\set-array.ts","set-array.ts",".ts","2362","9/6/2026 12:03:54 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jridgewell\gen-mapping\src\sourcemap-segment.ts","sourcemap-segment.ts",".ts","480","9/6/2026 12:03:54 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jridgewell\gen-mapping\src\types.ts","types.ts",".ts","1438","9/6/2026 12:03:54 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jridgewell\gen-mapping\types\gen-mapping.d.cts","gen-mapping.d.cts",".cts","3871","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jridgewell\gen-mapping\types\gen-mapping.d.cts.map","gen-mapping.d.cts.map",".map","2603","9/6/2026 12:03:52 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jridgewell\gen-mapping\types\gen-mapping.d.mts","gen-mapping.d.mts",".mts","3871","9/6/2026 12:03:54 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jridgewell\gen-mapping\types\gen-mapping.d.mts.map","gen-mapping.d.mts.map",".map","2603","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jridgewell\gen-mapping\types\set-array.d.cts","set-array.d.cts",".cts","1256","9/6/2026 12:03:50 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jridgewell\gen-mapping\types\set-array.d.cts.map","set-array.d.cts.map",".map","757","9/6/2026 12:03:53 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\@jridgewell\gen-mapping\types\set-array.d.mts","set-array.d.mts",".mts","1256","9/6/2026 12:03:54 PM"
